time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-20-12:00;2022-01-20-16:00;2022-01-20T12:00:01.1799780Z;2022-01-20T15:59:58.8911830Z;1.1792;1.2237;1.1619;1.2122;3169582.600596;11543;
2022-01-20-16:00;2022-01-20-20:00;2022-01-20T16:00:00.3628110Z;2022-01-20T19:59:50.2179080Z;1.2122;1.22;1.1941;1.2067;3210364.030698;10412;
2022-01-20-20:00;2022-01-21-00:00;2022-01-20T20:00:00.2818830Z;2022-01-20T23:59:59.5712390Z;1.2055;1.2085;1.0524;1.0623;11218576.622476;28140;
2022-01-21-00:00;2022-01-21-04:00;2022-01-21T00:00:00.8285600Z;2022-01-21T03:59:59.1470090Z;1.0621;1.0837;0.969;0.9869;13595732.699223;35126;
2022-01-21-04:00;2022-01-21-08:00;2022-01-21T04:00:00.4154390Z;2022-01-21T07:59:55.9517650Z;0.9863;1.0084;0.984;1.0069;6400433.674351;23504;
2022-01-21-08:00;2022-01-21-12:00;2022-01-21T08:00:00.7685130Z;2022-01-21T11:59:59.6361330Z;1.0065;1.018;0.9912;1.0026;4236375.865054;15985;
2022-01-21-12:00;2022-01-21-16:00;2022-01-21T12:00:00.2090970Z;2022-01-21T15:59:59.4191450Z;1.0025;1.0042;0.9376;0.9778;11372678.113912;36913;
2022-01-21-16:00;2022-01-21-20:00;2022-01-21T16:00:00.4258730Z;2022-01-21T19:59:57.2498540Z;0.9778;0.987;0.9501;0.9557;7320663.72771;27407;
2022-01-21-20:00;2022-01-22-00:00;2022-01-21T20:00:00.6217430Z;2022-01-21T23:59:58.9313890Z;0.9562;0.9655;0.84;0.8671;17564790.632053;45721;
2022-01-22-00:00;2022-01-22-04:00;2022-01-22T00:00:00.1428960Z;2022-01-22T03:59:59.4724290Z;0.8671;0.8892;0.8471;0.8598;8004195.396956;27721;
2022-01-22-04:00;2022-01-22-08:00;2022-01-22T04:00:03.2610770Z;2022-01-22T07:59:59.9907850Z;0.8599;0.8654;0.7218;0.7403;12858582.11513;40287;
2022-01-22-08:00;2022-01-22-12:00;2022-01-22T08:00:00.2263940Z;2022-01-22T11:59:59.7600170Z;0.7402;0.7666;0.6489;0.7217;16131175.54885;53495;
2022-01-22-12:00;2022-01-22-16:00;2022-01-22T12:00:01.2569080Z;2022-01-22T15:59:59.8145990Z;0.7224;0.7726;0.7044;0.7109;11926766.008299;41704;
2022-01-22-16:00;2022-01-22-20:00;2022-01-22T16:00:00.7727730Z;2022-01-22T19:59:59.9292280Z;0.7107;0.7531;0.6827;0.7068;10157828.62454;38323;
2022-01-22-20:00;2022-01-23-00:00;2022-01-22T20:00:00.2399090Z;2022-01-22T23:59:59.9733050Z;0.7065;0.7497;0.7004;0.7384;8126250.770879;29543;
2022-01-23-00:00;2022-01-23-04:00;2022-01-23T00:00:00.0721950Z;2022-01-23T03:59:59.2049520Z;0.7386;0.7771;0.7327;0.7608;7141604.929003;25072;
2022-01-23-04:00;2022-01-23-08:00;2022-01-23T04:00:02.6936530Z;2022-01-23T07:59:59.6902910Z;0.7615;0.8123;0.757;0.805;6910889.874684;23331;
2022-01-23-08:00;2022-01-23-12:00;2022-01-23T08:00:00.1209970Z;2022-01-23T11:59:57.0729020Z;0.8044;0.872;0.8005;0.8101;7826721.993929;28074;
2022-01-23-12:00;2022-01-23-16:00;2022-01-23T12:00:00.8969310Z;2022-01-23T15:59:55.0228620Z;0.8103;0.8275;0.7731;0.8015;5319227.802657;19575;
2022-01-23-16:00;2022-01-23-20:00;2022-01-23T16:00:00.3280900Z;2022-01-23T19:59:59.4497600Z;0.8016;0.8184;0.7876;0.7941;7091761.427475;24830;
2022-01-23-20:00;2022-01-24-00:00;2022-01-23T20:00:00.1314660Z;2022-01-23T23:59:58.7121280Z;0.7941;0.8681;0.7767;0.859;8754879.647035;24249;
2022-01-24-00:00;2022-01-24-04:00;2022-01-24T00:00:01.7901840Z;2022-01-24T03:59:58.7296750Z;0.8592;0.8732;0.8072;0.8103;7543443.69858;21971;
2022-01-24-04:00;2022-01-24-08:00;2022-01-24T04:00:03.2565070Z;2022-01-24T07:59:56.8661240Z;0.8104;0.8207;0.7742;0.7759;4740434.390436;13432;
2022-01-24-08:00;2022-01-24-12:00;2022-01-24T08:00:00.6266230Z;2022-01-24T11:59:57.5325070Z;0.7772;0.8147;0.7248;0.7341;8009662.010065;28745;
2022-01-24-12:00;2022-01-24-16:00;2022-01-24T12:00:01.0326370Z;2022-01-24T15:59:59.6919460Z;0.7339;0.7982;0.708;0.7772;13916201.52638;36512;
2022-01-24-16:00;2022-01-24-20:00;2022-01-24T16:00:00.2809890Z;2022-01-24T19:59:58.6932770Z;0.7781;0.8668;0.7388;0.8139;12273381.839227;33930;
2022-01-24-20:00;2022-01-25-00:00;2022-01-24T20:00:00.1216400Z;2022-01-24T23:59:59.9504100Z;0.8137;0.9;0.8072;0.8618;10547724.461813;28382;
