time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-02-10-16:00;2021-02-11-00:00;2021-02-10T16:00:00.6161570Z;2021-02-10T23:59:59.9063050Z;175.85;183.69;173.3;181.76;213227.27010825;38507;
2021-02-11-00:00;2021-02-11-08:00;2021-02-11T00:00:00.5416680Z;2021-02-11T07:59:53.4632410Z;181.73;183.49;175.79;181.41;163796.03661382;27352;
2021-02-11-08:00;2021-02-11-16:00;2021-02-11T08:00:15.9534940Z;2021-02-11T15:59:59.5203170Z;181.62;193.65;181.0;188.08;202998.88944796;33721;
2021-02-11-16:00;2021-02-12-00:00;2021-02-11T16:00:00.9826060Z;2021-02-11T23:59:59.3004670Z;188.05;191.11;180.99;183.8;311415.62269537;46251;
2021-02-12-00:00;2021-02-12-08:00;2021-02-12T00:00:00.1629850Z;2021-02-12T07:59:59.0549840Z;183.71;188.63;176.89;182.65;195998.82837692;35847;
2021-02-12-08:00;2021-02-12-16:00;2021-02-12T08:00:00.5176230Z;2021-02-12T15:59:58.0868250Z;182.61;189.76;179.66;184.32;178435.20148642;33907;
2021-02-12-16:00;2021-02-13-00:00;2021-02-12T16:00:00.1058780Z;2021-02-12T23:59:59.2376240Z;184.41;199.99;184.15;197.2;395060.85788102;58312;
2021-02-13-00:00;2021-02-13-08:00;2021-02-13T00:00:00.3811540Z;2021-02-13T07:59:58.9851010Z;197.2;209.5;197.18;199.68;356665.85767719;56520;
2021-02-13-08:00;2021-02-13-16:00;2021-02-13T08:00:00.3305280Z;2021-02-13T15:59:59.6509770Z;199.57;217.77;192.0;215.27;297265.17579713;46900;
2021-02-13-16:00;2021-02-14-00:00;2021-02-13T16:00:01.6558710Z;2021-02-13T23:59:59.8560040Z;215.22;229.52;210.55;226.62;548986.9982068;84451;
2021-02-14-00:00;2021-02-14-08:00;2021-02-14T00:00:00.1280220Z;2021-02-14T07:59:59.0776690Z;226.47;229.29;213.57;229.09;344913.6230561;53277;
2021-02-14-08:00;2021-02-14-16:00;2021-02-14T08:00:01.7256980Z;2021-02-14T15:59:59.4349130Z;229.02;230.81;208.57;212.82;275141.05261585;43346;
2021-02-14-16:00;2021-02-15-00:00;2021-02-14T16:00:00.8863430Z;2021-02-14T23:59:59.8900320Z;212.82;220.49;211.13;213.93;179581.33387042;36051;
2021-02-15-00:00;2021-02-15-08:00;2021-02-15T00:00:02.0117760Z;2021-02-15T07:59:59.5179130Z;213.92;215.83;185.72;202.16;546680.30486595;77236;
2021-02-15-08:00;2021-02-15-16:00;2021-02-15T08:00:04.5576610Z;2021-02-15T15:59:57.1298990Z;202.21;213.0;200.0;211.93;161082.12410473;28182;
2021-02-15-16:00;2021-02-16-00:00;2021-02-15T16:00:00.5122580Z;2021-02-15T23:59:58.5134830Z;211.91;220.0;206.22;207.9;320148.05561756;44941;
2021-02-16-00:00;2021-02-16-08:00;2021-02-16T00:00:02.4895740Z;2021-02-16T07:59:59.5134730Z;208.1;218.81;201.0;214.73;260574.18935408;38740;
2021-02-16-08:00;2021-02-16-16:00;2021-02-16T08:00:01.9087740Z;2021-02-16T15:59:59.8374560Z;214.74;221.95;207.51;210.01;182787.48297595;31219;
2021-02-16-16:00;2021-02-17-00:00;2021-02-16T16:00:00.0477670Z;2021-02-16T23:59:59.7332070Z;210.03;211.27;200.18;210.17;245278.08653261;39029;
2021-02-17-00:00;2021-02-17-08:00;2021-02-17T00:00:02.4298640Z;2021-02-17T07:59:58.0579470Z;210.17;219.35;203.52;218.89;247080.53841469;36822;
2021-02-17-08:00;2021-02-17-16:00;2021-02-17T08:00:00.0867860Z;2021-02-17T15:59:59.8017410Z;218.77;232.5;216.33;229.75;309774.69049904;47961;
2021-02-17-16:00;2021-02-18-00:00;2021-02-17T16:00:00.0679900Z;2021-02-17T23:59:59.4037920Z;229.8;237.59;224.5;237.54;278170.46359272;50046;
2021-02-18-00:00;2021-02-18-08:00;2021-02-18T00:00:00.9546760Z;2021-02-18T07:59:58.2232870Z;237.52;239.11;226.5;230.22;212791.5178699;39219;
2021-02-18-08:00;2021-02-18-16:00;2021-02-18T08:00:01.1493410Z;2021-02-18T15:59:59.9660140Z;230.17;234.0;220.7;225.04;180538.54231846;32818;
2021-02-18-16:00;2021-02-19-00:00;2021-02-18T16:00:01.6096730Z;2021-02-18T23:59:59.8376020Z;225.16;230.23;223.16;226.65;175146.35720498;34710;
2021-02-19-00:00;2021-02-19-08:00;2021-02-19T00:00:00.1193050Z;2021-02-19T07:59:56.7671620Z;226.69;234.25;220.1;231.87;206595.24176372;31183;
2021-02-19-08:00;2021-02-19-16:00;2021-02-19T08:00:01.5937530Z;2021-02-19T15:59:56.3665860Z;231.88;234.99;226.29;231.8;153690.95272496;24990;
2021-02-19-16:00;2021-02-20-00:00;2021-02-19T16:00:00.4026460Z;2021-02-19T23:59:59.6793240Z;231.87;241.99;230.35;236.69;281933.02111404;57173;
2021-02-20-00:00;2021-02-20-08:00;2021-02-20T00:00:01.2998840Z;2021-02-20T07:59:59.8783830Z;236.68;247.0;230.83;237.4;284952.15065793;52036;
2021-02-20-08:00;2021-02-20-16:00;2021-02-20T08:00:00.1481610Z;2021-02-20T15:59:59.6808340Z;237.48;244.25;227.77;233.61;201896.86600717;37356;
2021-02-20-16:00;2021-02-21-00:00;2021-02-20T16:00:00.5139180Z;2021-02-20T23:59:59.1695350Z;233.6;240.0;216.08;227.17;299399.33617892;57313;
2021-02-21-00:00;2021-02-21-08:00;2021-02-21T00:00:00.2006710Z;2021-02-21T07:59:59.3698320Z;227.04;233.95;220.54;221.14;188695.95237263;37380;
2021-02-21-08:00;2021-02-21-16:00;2021-02-21T08:00:00.8259930Z;2021-02-21T15:59:58.8633990Z;221.24;232.01;220.25;230.42;88355.41898924;22478;
2021-02-21-16:00;2021-02-22-00:00;2021-02-21T16:00:00.2462310Z;2021-02-21T23:59:57.5569750Z;230.4;233.11;225.1;227.54;222050.80217435;36756;
2021-02-22-00:00;2021-02-22-08:00;2021-02-22T00:00:01.1342740Z;2021-02-22T07:59:57.9056600Z;227.57;227.72;213.67;222.99;281928.95885196;41629;
2021-02-22-08:00;2021-02-22-16:00;2021-02-22T08:00:00.8857290Z;2021-02-22T15:59:57.5235100Z;223.05;223.97;178.7;199.93;431416.82114015;70420;
