time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-21-20:00;2022-01-22-00:00;2022-01-21T20:00:00.0547060Z;2022-01-21T23:59:59.9266740Z;2741.91;2764.32;2467.11;2569.01;203879.31307439;314443;
2022-01-22-00:00;2022-01-22-04:00;2022-01-22T00:00:00.1235120Z;2022-01-22T03:59:59.8466950Z;2568.12;2628.36;2541.92;2568.67;75149.6852439;174054;
2022-01-22-04:00;2022-01-22-08:00;2022-01-22T04:00:00.0799200Z;2022-01-22T07:59:59.9228890Z;2568.67;2577.63;2427.28;2463.66;64800.47447454;119730;
2022-01-22-08:00;2022-01-22-12:00;2022-01-22T08:00:00.0130420Z;2022-01-22T11:59:59.6847170Z;2464.38;2505.0;2301.6;2430.4;86783.49509374;122597;
2022-01-22-12:00;2022-01-22-16:00;2022-01-22T12:00:00.0122750Z;2022-01-22T15:59:59.9306150Z;2430.39;2518.9;2381.0;2387.11;69093.95468186;117492;
2022-01-22-16:00;2022-01-22-20:00;2022-01-22T16:00:00.1312830Z;2022-01-22T19:59:59.9793960Z;2386.69;2466.13;2319.01;2338.13;95666.6861577;170405;
2022-01-22-20:00;2022-01-23-00:00;2022-01-22T20:00:00.1995870Z;2022-01-22T23:59:59.9727970Z;2337.61;2472.72;2319.27;2411.9;67754.36145878;157194;
2022-01-23-00:00;2022-01-23-04:00;2022-01-23T00:00:00.0010030Z;2022-01-23T03:59:59.8019520Z;2411.91;2463.73;2386.39;2417.03;44436.57326379;106134;
2022-01-23-04:00;2022-01-23-08:00;2022-01-23T04:00:00.4044330Z;2022-01-23T07:59:59.8253160Z;2417.02;2503.16;2404.16;2488.37;39198.18195587;87479;
2022-01-23-08:00;2022-01-23-12:00;2022-01-23T08:00:00.0995390Z;2022-01-23T11:59:59.0111000Z;2488.01;2551.3;2477.44;2499.57;36022.99590968;76052;
2022-01-23-12:00;2022-01-23-16:00;2022-01-23T12:00:00.6836180Z;2022-01-23T15:59:59.4202190Z;2499.57;2516.06;2406.16;2433.8;38170.31087525;94270;
2022-01-23-16:00;2022-01-23-20:00;2022-01-23T16:00:00.0485150Z;2022-01-23T19:59:59.8552290Z;2433.49;2454.67;2377.02;2384.51;39025.12361818;101502;
2022-01-23-20:00;2022-01-24-00:00;2022-01-23T20:00:00.0347570Z;2022-01-23T23:59:59.8663040Z;2384.51;2549.46;2371.58;2541.19;51193.49899279;109132;
2022-01-24-00:00;2022-01-24-04:00;2022-01-24T00:00:00.1597670Z;2022-01-24T03:59:59.8146330Z;2541.19;2541.74;2433.34;2461.5;47885.89861408;101055;
2022-01-24-04:00;2022-01-24-08:00;2022-01-24T04:00:00.4206740Z;2022-01-24T07:59:59.7142060Z;2461.5;2472.19;2381.09;2386.93;34687.87829788;74758;
2022-01-24-08:00;2022-01-24-12:00;2022-01-24T08:00:00.1951940Z;2022-01-24T11:59:59.5779220Z;2386.94;2443.2;2201.1;2239.39;111297.71780167;144664;
2022-01-24-12:00;2022-01-24-16:00;2022-01-24T12:00:00.3208550Z;2022-01-24T15:59:59.8787150Z;2239.45;2287.0;2159.0;2275.84;183025.30797388;222635;
